gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted	minus_log10_pvalue
CNAG_06849	386.2455362647415	0.11221367473218823	0.401856197867469	0.2792383826047047	0.7800618895906528	0.9733653715717219	0.10787093930769133
CNAG_06852	139.16028628134367	-0.07187491166426353	0.2433586799459275	-0.29534558488003637	0.7677298970415198	0.9728555269690625	0.11479154670937024
CNAG_06853	136.34310876555213	0.10701383912095415	0.12601632412876637	0.8492061632555236	0.39576658436921985	0.8335941295384003	0.40256087722586514
CNAG_06854	5.734765779823569	-0.5432165729277673	0.3218507411351196	-1.687790343473883	0.09145148192751648	0.42481489052299737	1.0388092525962205
CNAG_06860	329.44233772053735	-0.27507280033001985	0.12328625959679747	-2.231171593895653	0.025669764822547465	0.19353689206588068	1.5905781101652443
CNAG_06861	440.10119409069387	0.22676780304193328	0.1888252878206745	1.2009397981550671	0.22977455483826895	0.6679681824113788	0.6386980666189411
CNAG_06862	112.41320763537846	0.3730752301281206	0.2064969826389154	1.8066861092129718	0.07081123475650039	0.3647101437534648	1.1498978326255966
CNAG_06864	551.0320143250974	0.3371864558242738	0.27901696598065684	1.2084801174694504	0.22686263906519966	0.6669984042875405	0.6442370201301005
CNAG_06865	372.73145711160754	0.16411102434829572	0.3395924169340731	0.4832588013299351	0.6289119887570884	0.9443831148869934	0.20141012636952565
CNAG_06866	971.0020998323395	0.5928620518008291	0.3986201680801064	1.487285640002259	0.13693938554963597	0.524689177645807	0.8634716251542645
CNAG_06867	147.64311718916076	-0.12182338841440797	0.1653044547715865	-0.7369637350834884	0.46114440324017936	0.873897823838186	0.33616305788526823
CNAG_06868	291.03732180976186	0.13644546792227455	0.6251322521601996	0.2182665627165695	0.8272214254658601	0.9808572896043358	0.08237822565113305
CNAG_06869	71.53655011226282	0.017271508626792526	0.39924072387072795	0.04326088896779215	0.9654935680987279	0.9959917468915562	0.015250615047232685
CNAG_06870	49.392552460896965	0.44239788348358716	0.1882068622365004	2.3505937999628874	0.01874348280159377	0.15787775683453031	1.7271497079531777
CNAG_06871	122.06220067156642	0.010653145768049847	0.2712823101950475	0.03926959247873704	0.9686754495952288	0.9973693145004497	0.013821707014937368
CNAG_06872	29.28402764226447	-0.009569184843055625	0.21087833592887076	-0.04537775206213364	0.9638062139994648	0.9959917468915562	0.016010277975691937
CNAG_06873	52.199968993998525	0.6789997533439968	0.38109337326132564	1.7817149312601375	0.07479573074195615	0.3779766855214915	1.1261231904794515
CNAG_06874	206.3675436520375	0.2741429994728267	0.08719589070141266	3.1439898975466893	0.0016666119320301901	0.0315538985343593	2.7781655131882004
CNAG_06875	131.2714510703474	0.3788042475394358	0.11324546986165986	3.3449836713307946	8.2287414754936e-4	0.019166463821613616	3.084666581803922
CNAG_06876	113.19328379236167	0.319336550059118	0.11666097009468503	2.7373040855046575	0.0061945004415781295	0.07457606393075766	2.207993711759913
CNAG_06877	0.21226057025950906	-0.33448190441659875	1.4870041642201388	-0.22493676377296373	0.8220284687026056	0.9795592967954301	0.08511314160063949
CNAG_06879	217.4352326814373	0.017620000261525662	0.39945634187390466	0.0441099524890951	0.9648167595685779	0.9959917468915562	0.015555161127498824
CNAG_06880	461.0087871797183	0.5317768648052694	0.48794520321574447	1.0898290654373843	0.27578844801569	0.7293383147289687	0.5594239291250438
CNAG_06881	271.3914121043676	0.20899980925882528	0.41528578093249874	0.5032674337886769	0.6147762595751755	0.9414556679473177	0.2112829117229929
